timestamp,remote_timestamp,observed_offset,estimated_offset,round_trip_time
163720710,1567042742561163,-1567042578844892,-1567042578844659,8856
163819737,1567042742660211,-1567042578843785,-1567042578844655,6600
163919333,1567042742762801,-1567042578845439,-1567042578844656,3921
164019756,1567042742860157,-1567042578843697,-1567042578844652,6553
164120761,1567042742961841,-1567042578844726,-1567042578844651,7270
164218775,1567042743059445,-1567042578844208,-1567042578844649,7055
164319759,1567042743160329,-1567042578844442,-1567042578844647,7722
164417731,1567042743260176,-1567042578844740,-1567042578844646,4566
164520702,1567042743361145,-1567042578844422,-1567042578844645,7936
164616909,1567042743459954,-1567042578845002,-1567042578844645,3893
164719862,1567042743563516,-1567042578847159,-1567042578844651,6988
164815253,1567042743658742,-1567042578845453,-1567042578844652,3907
164919928,1567042743760888,-1567042578844911,-1567042578844652,7869
165016085,1567042743859849,-1567042578845447,-1567042578844653,3343
165118825,1567042743961135,-1567042578845551,-1567042578844655,6459
165217824,1567042744058393,-1567042578843405,-1567042578844650,5638
165317708,1567042744158817,-1567042578843793,-1567042578844647,5347
165416103,1567042744259750,-1567042578845519,-1567042578844648,3722
165515897,1567042744359471,-1567042578845401,-1567042578844650,3630
165617716,1567042744458267,-1567042578843377,-1567042578844645,5620
165720562,1567042744563520,-1567042578846768,-1567042578844650,7598
165819767,1567042744660247,-1567042578844114,-1567042578844647,7247
165915927,1567042744759240,-1567042578845102,-1567042578844648,3555
166016010,1567042744859474,-1567042578845412,-1567042578844649,3874
166117737,1567042744960621,-1567042578845437,-1567042578844650,5085
166216927,1567042745060836,-1567042578845783,-1567042578844652,3724
166320916,1567042745161886,-1567042578844773,-1567042578844652,7583
166416915,1567042745260650,-1567042578845631,-1567042578844654,3770
166518725,1567042745360294,-1567042578845234,-1567042578844654,7309
166616870,1567042745459972,-1567042578844995,-1567042578844654,3765
166720808,1567042745562712,-1567042578845803,-1567042578844657,7777
166816922,1567042745660309,-1567042578845337,-1567042578844658,3878
166920829,1567042745762555,-1567042578845315,-1567042578844659,7156
167016820,1567042745860170,-1567042578845296,-1567042578844660,3871
167120720,1567042745960122,-1567042578844001,-1567042578844657,9176
167219836,1567042746060702,-1567042578843799,-1567042578844653,5838
167319725,1567042746160607,-1567042578843877,-1567042578844650,5967
167413536,1567042746256670,-1567042578844682,-1567042578844649,3068
167518729,1567042746361792,-1567042578845357,-1567042578844650,4565
167617797,1567042746458590,-1567042578844060,-1567042578844647,6501
167721705,1567042746563344,-1567042578844895,-1567042578844647,6491
167817707,1567042746658700,-1567042578844204,-1567042578844645,6399
167921676,1567042746762299,-1567042578844274,-1567042578844642,7272
168019828,1567042746860667,-1567042578843843,-1567042578844639,5988
168122748,1567042746963322,-1567042578844648,-1567042578844638,8124
168217747,1567042747060470,-1567042578844795,-1567042578844637,4117
168317738,1567042747158503,-1567042578844020,-1567042578844634,6488
168417701,1567042747258726,-1567042578844193,-1567042578844632,6315
168519825,1567042747362117,-1567042578845032,-1567042578844632,5458
168617791,1567042747458130,-1567042578843657,-1567042578844628,6604
168721760,1567042747562687,-1567042578844675,-1567042578844627,7475
168816759,1567042747657227,-1567042578843298,-1567042578844622,5636
168920732,1567042747761071,-1567042578844546,-1567042578844621,8392
169015753,1567042747856770,-1567042578843587,-1567042578844617,5113
169120732,1567042747961069,-1567042578844568,-1567042578844616,8441
169214804,1567042748057293,-1567042578844573,-1567042578844615,4143
169319736,1567042748160779,-1567042578844319,-1567042578844613,6530
169419741,1567042748260227,-1567042578844185,-1567042578844611,7371
169520793,1567042748361060,-1567042578844531,-1567042578844610,8493
169618378,1567042748458915,-1567042578843735,-1567042578844606,6373
169722726,1567042748563505,-1567042578845688,-1567042578844608,9786
169816738,1567042748659572,-1567042578845106,-1567042578844609,4522
169919749,1567042748760264,-1567042578844653,-1567042578844608,8254
170017750,1567042748859134,-1567042578844295,-1567042578844606,5800
170120724,1567042748961602,-1567042578844851,-1567042578844606,7924
170217740,1567042749060394,-1567042578845214,-1567042578844607,5097
170319056,1567042749161027,-1567042578845105,-1567042578844608,6246
170419983,1567042749260023,-1567042578843470,-1567042578844603,6837
170520699,1567042749361640,-1567042578844584,-1567042578844602,7264
170616742,1567042749459912,-1567042578844951,-1567042578844602,3534
170723743,1567042749564195,-1567042578844310,-1567042578844601,7695
170817742,1567042749658955,-1567042578844293,-1567042578844599,6139
170919836,1567042749759937,-1567042578844274,-1567042578844597,8324
171017754,1567042749860123,-1567042578844579,-1567042578844596,4399
171123851,1567042749965906,-1567042578847273,-1567042578844596,10425
171218701,1567042750059966,-1567042578844526,-1567042578844595,6501
171321698,1567042750160991,-1567042578843729,-1567042578844591,8851
171415856,1567042750258009,-1567042578843686,-1567042578844587,3045
171517712,1567042750358709,-1567042578843687,-1567042578844584,5346
171615899,1567042750459770,-1567042578845505,-1567042578844585,3244
171720704,1567042750561862,-1567042578845246,-1567042578844586,8154
171816737,1567042750657600,-1567042578843061,-1567042578844581,4365
171920754,1567042750761020,-1567042578844518,-1567042578844580,8483
172016036,1567042750859725,-1567042578845283,-1567042578844581,3164
172117751,1567042750958834,-1567042578843922,-1567042578844578,5650
172217721,1567042751058532,-1567042578843187,-1567042578844572,4720
172320697,1567042751160990,-1567042578844502,-1567042578844571,8396
172415994,1567042751258177,-1567042578843727,-1567042578844568,3067
172520805,1567042751361621,-1567042578844497,-1567042578844566,7338
172618782,1567042751460619,-1567042578844464,-1567042578844565,5232
172720616,1567042751564207,-1567042578847056,-1567042578844572,6903
172816750,1567042751657209,-1567042578843282,-1567042578844567,5625
172921719,1567042751762330,-1567042578844797,-1567042578844566,8338
173020937,1567042751860699,-1567042578843366,-1567042578844562,7180
173120380,1567042751962179,-1567042578845426,-1567042578844563,7232
173220868,1567042752061408,-1567042578844067,-1567042578844561,7031
173320702,1567042752161398,-1567042578844517,-1567042578844559,7620
173416743,1567042752259844,-1567042578844935,-1567042578844559,3647
173521581,1567042752361725,-1567042578844200,-1567042578844557,8089
173617738,1567042752459153,-1567042578844123,-1567042578844555,5394
173721728,1567042752562616,-1567042578845838,-1567042578844557,9872
173821648,1567042752661721,-1567042578843641,-1567042578844554,7115
173918951,1567042752761910,-1567042578845509,-1567042578844555,4876
174017332,1567042752860722,-1567042578845098,-1567042578844556,3395
174121133,1567042752961685,-1567042578844213,-1567042578844554,7300
174217622,1567042753061632,-1567042578845535,-1567042578844556,3026
174321172,1567042753161542,-1567042578844092,-1567042578844553,7422
174419737,1567042753261444,-1567042578844432,-1567042578844552,5429
174517766,1567042753358624,-1567042578844054,-1567042578844549,6368
174621705,1567042753461550,-1567042578843487,-1567042578844545,7257
174719740,1567042753562193,-1567042578845369,-1567042578844546,5810
174817422,1567042753660842,-1567042578845057,-1567042578844547,3252
174921366,1567042753761462,-1567042578845060,-1567042578844547,9906
175018702,1567042753859044,-1567042578843576,-1567042578844543,6444
175118370,1567042753958371,-1567042578843554,-1567042578844539,7087
175215280,1567042754058982,-1567042578845589,-1567042578844541,3753
175314340,1567042754158317,-1567042578845512,-1567042578844543,3049
175418710,1567042754259533,-1567042578844063,-1567042578844541,6455
175516744,1567042754358288,-1567042578844361,-1567042578844539,5611
175615739,1567042754456559,-1567042578843406,-1567042578844535,5148
175720729,1567042754563397,-1567042578846542,-1567042578844540,7724
175817988,1567042754658688,-1567042578843979,-1567042578844538,6537
175916702,1567042754758098,-1567042578844130,-1567042578844536,5446
176015100,1567042754858517,-1567042578845257,-1567042578844537,3652
176120733,1567042754961534,-1567042578844577,-1567042578844536,7530
176219818,1567042755059960,-1567042578843830,-1567042578844533,7258
176320714,1567042755160895,-1567042578844500,-1567042578844532,8617
176421797,1567042755261921,-1567042578843254,-1567042578844527,6229
176519103,1567042755360988,-1567042578845296,-1567042578844529,6799
176619763,1567042755459888,-1567042578843493,-1567042578844525,6714
176723736,1567042755564135,-1567042578844526,-1567042578844524,8232
176819755,1567042755660166,-1567042578843565,-1567042578844520,6276
176920753,1567042755761367,-1567042578844677,-1567042578844520,8104
177015302,1567042755858730,-1567042578845341,-1567042578844521,3803
177119251,1567042755961093,-1567042578844899,-1567042578844521,6093
177218981,1567042756061107,-1567042578843825,-1567042578844518,3375
177319295,1567042756160986,-1567042578845183,-1567042578844519,6960
177415869,1567042756258563,-1567042578844944,-1567042578844520,4476
177518732,1567042756359238,-1567042578843469,-1567042578844516,5904
177619960,1567042756459032,-1567042578842976,-1567042578844510,7786
177720166,1567042756563354,-1567042578846817,-1567042578844516,7236
177816157,1567042756657356,-1567042578843850,-1567042578844513,2623
177920090,1567042756760494,-1567042578843981,-1567042578844511,7132
178016128,1567042756857302,-1567042578843180,-1567042578844506,3990
178118727,1567042756959192,-1567042578843528,-1567042578844502,6102
178219842,1567042757060105,-1567042578843881,-1567042578844499,7215
178318764,1567042757161615,-1567042578845744,-1567042578844502,5764
178417712,1567042757258832,-1567042578843936,-1567042578844499,5610
178520710,1567042757360950,-1567042578844154,-1567042578844497,7800
178616217,1567042757459764,-1567042578845156,-1567042578844498,3197
178722721,1567042757563806,-1567042578845942,-1567042578844501,9692
178816017,1567042757659335,-1567042578845228,-1567042578844502,3799
178920705,1567042757760245,-1567042578843143,-1567042578844497,7184
179016902,1567042757859857,-1567042578844846,-1567042578844497,3760
179116628,1567042757960139,-1567042578846112,-1567042578844501,5181
179220734,1567042758061162,-1567042578844024,-1567042578844499,7170
179320765,1567042758161787,-1567042578844508,-1567042578844498,6951
179418702,1567042758260073,-1567042578844180,-1567042578844496,5595
179520852,1567042758361242,-1567042578845085,-1567042578844496,9369
179616907,1567042758460465,-1567042578845428,-1567042578844498,3718
179722710,1567042758562605,-1567042578844514,-1567042578844497,9214
179816990,1567042758660247,-1567042578845244,-1567042578844498,3953
179919849,1567042758760541,-1567042578843548,-1567042578844495,5690
180017620,1567042758860621,-1567042578844852,-1567042578844495,3681
180119834,1567042758960716,-1567042578844663,-1567042578844494,7535
180217492,1567042759060522,-1567042578844885,-1567042578844494,3689
180319720,1567042759160437,-1567042578843718,-1567042578844491,5975
180415931,1567042759257099,-1567042578843561,-1567042578844487,4763
180521855,1567042759360906,-1567042578843831,-1567042578844484,9537
180617738,1567042759460447,-1567042578844654,-1567042578844484,3869
180722777,1567042759563135,-1567042578844482,-1567042578844483,8221
180817596,1567042759656992,-1567042578842650,-1567042578844476,6485
180923768,1567042759763258,-1567042578844058,-1567042578844474,9115
181018734,1567042759859103,-1567042578844037,-1567042578844472,7312
181117796,1567042759960136,-1567042578845053,-1567042578844472,5384
181219715,1567042760060383,-1567042578843566,-1567042578844469,5775
181322395,1567042760161844,-1567042578844212,-1567042578844467,9504
181416884,1567042760259433,-1567042578844888,-1567042578844467,4657
181518755,1567042760360970,-1567042578845444,-1567042578844469,6431
181616756,1567042760456850,-1567042578843063,-1567042578844464,5916
181722729,1567042760563020,-1567042578844416,-1567042578844462,8226
181815737,1567042760656616,-1567042578843434,-1567042578844458,5078
181916728,1567042760758339,-1567042578844361,-1567042578844457,5476
182015736,1567042760856544,-1567042578843398,-1567042578844453,5159
182117955,1567042760957900,-1567042578843587,-1567042578844449,7262
182216757,1567042761057168,-1567042578843478,-1567042578844445,6112
182320753,1567042761160887,-1567042578844369,-1567042578844443,8449
182415741,1567042761256644,-1567042578843470,-1567042578844439,5103
182520713,1567042761360881,-1567042578844403,-1567042578844438,8448
182618747,1567042761459306,-1567042578844233,-1567042578844436,7316
182721729,1567042761563311,-1567042578845968,-1567042578844440,8744
182819229,1567042761659406,-1567042578843697,-1567042578844436,7012
182919057,1567042761762634,-1567042578845033,-1567042578844437,2891
183019756,1567042761860104,-1567042578843494,-1567042578844433,6269
183120707,1567042761961002,-1567042578844457,-1567042578844432,8302
183219745,1567042762060753,-1567042578843317,-1567042578844427,4596
183320704,1567042762160876,-1567042578843973,-1567042578844425,7581
